coordinate_id,unix_epoch,accelerometer0,accelerometer1,accelerometer2,magnetometer0,magnetometer1,magnetometer2,gyroscope0,gyroscope1,gyroscope2,euler0,euler1,euler2,linear_acceleration0,linear_acceleration1,linear_acceleration2,gravity0,gravity1,gravity2,quaternion0,quaternion1,quaternion2,quaternion3
1.5553474500370537e+18,1555347450.0370538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5553474502825467e+18,1555347450.2825468,-0.41,-2.1,9.59,-37.0625,-11.6875,-27.0,0.0022222222222222227,-0.06888888888888889,-0.2011111111111111,3.0,-2.25,9.1875,-0.15,-0.63,-0.04,-0.37,-1.57,9.67,0.99615478515625,-0.08001708984375,0.02117919921875,-0.02825927734375
1.555347450526908e+18,1555347450.526908,-0.75,-1.88,9.49,-21.25,-9.6875,-18.1875,0.022222222222222227,-0.09444444444444444,-0.20666666666666667,5.75,-1.125,9.625,-0.55,-0.07,-0.32,-0.18,-1.64,9.66,0.9951171875,-0.0836181640625,0.0130615234375,-0.05218505859375
1.5553474507662694e+18,1555347450.7662692,-0.58,-2.15,9.48,-22.1875,-9.875,-19.375,0.01888888888888889,-0.05555555555555555,-0.2544444444444444,8.9375,-0.5625,9.9375,-0.32,-0.56,-0.14,-0.1,-1.7,9.65,0.9930419921875,-0.0875244140625,0.01251220703125,-0.0799560546875
1.5553474510071311e+18,1555347451.007131,-0.3,-1.84,9.71,-23.25,-8.375,-20.875,0.0022222222222222227,-0.08333333333333333,-0.17,10.8125,0.25,10.625,-0.34,-0.16,0.05,0.05,-1.81,9.63,0.9910888671875,-0.09271240234375,0.00543212890625,-0.09564208984375
1.555347451249889e+18,1555347451.249889,0.1,-2.26,9.54,-24.5625,-5.5625,-25.0,0.03666666666666667,0.022222222222222227,-0.21333333333333326,13.9375,0.75,10.625,-0.06,-0.46,-0.34,0.13,-1.81,9.63,0.9881591796875,-0.09326171875,0.00469970703125,-0.12274169921875
1.555347451487209e+18,1555347451.487209,-0.38,-1.69,9.4,-27.375,0.375,-25.6875,-0.02555555555555556,-0.02666666666666666,-0.01,14.75,0.5625,10.9375,-0.45,0.14,-0.15,0.1,-1.86,9.62,0.98712158203125,-0.0955810546875,0.0074462890625,-0.128173828125
1.5553474517255306e+18,1555347451.7255309,0.24,-1.93,9.65,-30.0,3.75,-24.6875,0.014444444444444444,-0.024444444444444446,-0.016666666666666666,14.875,1.0,11.1875,0.04,0.11,0.11,0.17,-1.91,9.61,0.9866943359375,-0.09820556640625,0.003662109375,-0.1298828125
1.5553474520140296e+18,1555347452.0140295,-0.37,-1.96,9.49,-29.6875,3.5,-27.25,-0.006666666666666665,0.0011111111111111113,-0.016666666666666666,15.0,0.5,11.25,-0.39,-0.22,-0.1,0.08,-1.92,9.61,0.986572265625,-0.09832763671875,0.00872802734375,-0.130126953125
1.555347452252742e+18,1555347452.2527418,-0.36,-2.01,9.44,-30.0625,4.1875,-26.875,-0.0011111111111111113,0.0033333333333333327,0.0033333333333333327,14.875,-0.3125,11.3125,-0.27,-0.17,-0.25,-0.05,-1.93,9.61,0.9866943359375,-0.09771728515625,0.01605224609375,-0.1290283203125
1.5553474524923886e+18,1555347452.4923887,-0.42,-1.92,9.54,-30.0,5.0625,-25.875,0.0,0.0,0.004444444444444445,14.625,-0.875,11.3125,-0.25,0.02,-0.17,-0.16,-1.93,9.61,0.9869384765625,-0.09716796875,0.0208740234375,-0.126708984375
1.5553474527297006e+18,1555347452.7297003,-0.36,-1.95,9.54,-29.5625,3.5625,-26.5625,0.0,-0.005555555555555557,-0.004444444444444445,-2033.3125,-1.125,11.375,-0.18,-0.02,-0.13,-0.19,-1.93,9.61,0.98687744140625,-0.0970458984375,0.02276611328125,-0.12725830078125
1.5553474529736108e+18,1555347452.9736109,-0.42,-1.93,9.54,-29.5625,4.25,-26.5625,0.0011111111111111113,-0.004444444444444445,-0.0011111111111111113,14.625,-1.25,11.375,-0.21,0.0,-0.09,-0.22,-1.93,9.61,0.98681640625,-0.0970458984375,0.02392578125,-0.12713623046875
1.5553474532166979e+18,1555347453.216698,-0.41,-1.94,9.49,-30.0,4.6875,-26.25,-0.0033333333333333327,-0.0011111111111111113,-0.005555555555555557,14.625,-1.375,11.375,-0.16,-0.02,-0.11,-0.24,-1.94,9.6,0.98681640625,-0.09698486328125,0.025146484375,-0.12701416015625
1.5553474534607683e+18,1555347453.4607682,-0.39,-1.93,9.5,-30.0,4.25,-27.0,0.0,0.0,0.0,14.625,-1.5,11.375,-0.15,0.03,-0.08,-0.26,-1.94,9.6,0.98681640625,-0.0970458984375,0.02593994140625,-0.12689208984375
1.555347453706416e+18,1555347453.706416,-0.37,-1.96,9.52,-29.5625,4.25,-25.5,0.0011111111111111113,0.0022222222222222227,0.0,14.625,-1.5625,11.4375,-0.12,0.0,-0.1,-0.27,-1.94,9.6,0.98681640625,-0.0970458984375,0.026611328125,-0.1268310546875
1.5553474539517885e+18,1555347453.9517884,-0.39,-1.92,9.5,-29.5625,4.0,-26.25,0.0,0.0022222222222222227,-0.0033333333333333327,14.625,-1.625,11.4375,-0.12,0.0,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474541966461e+18,1555347454.1966462,-0.4,-1.96,9.53,-30.0,4.25,-26.5625,0.0011111111111111113,0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.09,0.0,-0.13,-0.28,-0.97,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474544412626e+18,1555347454.4412625,-0.39,-1.95,9.49,-30.375,4.25,-27.0,0.0,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,-0.01,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474546883162e+18,1555347454.6883159,-0.4,-1.94,9.53,-30.375,4.25,-25.875,-0.0011111111111111113,0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.03,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474549346217e+18,1555347454.9346218,-0.39,-1.94,9.5,-29.5625,4.6875,-27.0625,0.0033333333333333327,0.0022222222222222227,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347455176841e+18,1555347455.176841,-0.41,-1.95,9.51,-30.0,4.6875,-26.25,-0.0011111111111111113,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.11,-0.01,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474554192484e+18,1555347455.4192483,-0.41,-1.95,9.48,-29.5625,4.25,-26.25,0.0022222222222222227,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.13,0.02,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474556623954e+18,1555347455.6623957,-0.41,-1.94,9.49,-29.25,4.25,-27.375,0.0011111111111111113,0.0,0.004444444444444445,14.625,-1.625,11.4375,-0.12,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474559057828e+18,1555347455.9057827,-0.4,-1.94,9.52,-28.875,4.25,-26.25,0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.1,0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474561496566e+18,1555347456.1496563,-0.39,-1.91,9.5,-30.375,4.25,-27.375,0.0022222222222222227,-0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474563948836e+18,1555347456.3948834,-0.42,-1.94,9.51,-29.5625,5.0625,-27.375,-0.0011111111111111113,0.0022222222222222227,-0.0033333333333333327,14.625,-1.625,11.4375,-0.09,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347456637211e+18,1555347456.637211,-0.38,-1.93,9.49,-30.0,4.6875,-27.0625,-0.0011111111111111113,0.0011111111111111113,0.0033333333333333327,14.625,-1.625,11.4375,-0.12,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474568803543e+18,1555347456.8803544,-0.42,-1.94,9.53,-30.0,4.25,-27.375,0.0011111111111111113,0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.12,0.0,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474571245391e+18,1555347457.124539,-0.37,-1.92,9.49,-30.0,3.5625,-26.25,-0.0022222222222222227,0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.1,0.04,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474573675525e+18,1555347457.3675525,-0.4,-1.95,9.48,-30.0,4.0,-27.375,0.0,0.0011111111111111113,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474576087867e+18,1555347457.6087866,-0.38,-1.96,9.52,-30.6875,4.25,-27.75,-0.0022222222222222227,0.0,-0.0011111111111111113,14.625,-1.625,11.4375,-0.1,0.0,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347457849733e+18,1555347457.849733,-0.41,-1.94,9.52,-30.0,4.25,-26.6875,0.0,-0.0011111111111111113,0.0022222222222222227,14.625,-1.625,11.4375,-0.13,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347458088084e+18,1555347458.088084,-0.41,-1.94,9.52,-29.5625,4.0,-26.6875,0.0,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.12,0.02,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474583305405e+18,1555347458.3305404,-0.39,-1.93,9.5,-29.25,4.0,-26.6875,0.0,0.0011111111111111113,0.0033333333333333327,14.625,-1.625,11.4375,-0.12,0.02,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474585748457e+18,1555347458.5748458,-0.42,-1.93,9.51,-29.5625,4.6875,-27.375,0.0011111111111111113,0.0022222222222222227,0.0011111111111111113,14.625,-1.625,11.4375,-0.11,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347458813173e+18,1555347458.813173,-0.4,-1.93,9.5,-30.0,4.25,-26.5625,-0.0011111111111111113,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.12,0.01,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474590566444e+18,1555347459.0566444,-0.42,-1.94,9.51,-29.5625,4.0,-27.0625,0.0033333333333333327,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.13,-0.02,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347459297907e+18,1555347459.2979069,-0.39,-1.93,9.52,-29.25,4.0,-26.25,0.0,0.0,0.0,14.625,-1.625,11.4375,-0.1,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347459543981e+18,1555347459.543981,-0.37,-1.91,9.52,-30.375,4.25,-26.25,0.0011111111111111113,-0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474597879127e+18,1555347459.7879124,-0.4,-1.96,9.52,-29.25,4.0,-27.0625,-0.0011111111111111113,0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.11,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474600307064e+18,1555347460.0307064,-0.38,-1.92,9.51,-30.375,5.0625,-27.0625,-0.0011111111111111113,-0.0033333333333333327,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474602743444e+18,1555347460.2743442,-0.42,-1.96,9.5,-30.0,5.0625,-27.75,-0.0011111111111111113,0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.11,0.0,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347460517927e+18,1555347460.517927,-0.38,-1.91,9.48,-29.25,5.0625,-25.875,0.0033333333333333327,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.11,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474607612132e+18,1555347460.761213,-0.4,-1.94,9.52,-29.25,5.5,-26.6875,-0.0011111111111111113,-0.0033333333333333327,0.0,14.625,-1.625,11.4375,-0.12,-0.01,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474610051832e+18,1555347461.0051832,-0.4,-1.95,9.52,-29.5625,4.25,-27.375,-0.0011111111111111113,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.1,0.03,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474612506235e+18,1555347461.2506235,-0.38,-1.93,9.51,-30.0,4.6875,-27.375,0.0,-0.0011111111111111113,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474614927465e+18,1555347461.4927466,-0.42,-1.94,9.49,-30.375,4.6875,-27.0625,0.0011111111111111113,0.0022222222222222227,-0.0011111111111111113,14.625,-1.625,11.4375,-0.11,0.01,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347461735812e+18,1555347461.7358122,-0.38,-1.94,9.48,-29.5625,4.6875,-25.875,0.0,0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.13,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474619792271e+18,1555347461.979227,-0.41,-1.91,9.48,-29.5625,4.25,-27.0625,0.0,0.0033333333333333327,-0.0022222222222222227,14.625,-1.625,11.4375,-0.11,0.0,-0.06,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474622218988e+18,1555347462.2218988,-0.41,-1.91,9.48,-29.5625,5.0625,-25.875,0.0,-0.0011111111111111113,-0.0022222222222222227,14.625,-1.625,11.4375,-0.09,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474624749524e+18,1555347462.4749525,-0.4,-0.65,9.5,-29.5625,4.25,-26.6875,0.0,-0.0011111111111111113,0.0033333333333333327,14.625,-1.625,11.4375,-0.13,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474627195607e+18,1555347462.7195606,-0.39,-1.93,9.49,-30.0,4.0,-27.0625,-0.0011111111111111113,0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.1,0.01,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474629621914e+18,1555347462.9621916,-0.38,-1.91,9.51,-30.6875,5.0625,-26.6875,-0.0033333333333333327,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.11,-0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474632061706e+18,1555347463.2061706,-0.42,-1.93,9.48,-29.5625,4.25,-27.0625,0.0011111111111111113,0.0,-0.0011111111111111113,14.625,-1.625,11.4375,-0.1,0.0,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474634514278e+18,1555347463.451428,-0.38,-1.93,9.49,-30.0,4.25,-26.6875,0.0022222222222222227,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474636941745e+18,1555347463.6941743,-0.39,-1.96,9.51,-28.5625,4.6875,-27.375,-0.0022222222222222227,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.12,-0.01,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474639386506e+18,1555347463.9386504,-0.39,-1.94,9.5,-29.5625,4.6875,-26.6875,0.0033333333333333327,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474641826404e+18,1555347464.1826403,-0.43,-1.93,9.5,-30.0,4.6875,-27.0625,0.0011111111111111113,0.0011111111111111113,-0.0033333333333333327,14.625,-1.625,11.4375,-0.07,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474644270323e+18,1555347464.4270322,-0.38,-1.94,9.48,-30.375,4.6875,-26.25,0.0022222222222222227,0.0011111111111111113,-0.0022222222222222227,14.625,-1.625,11.4375,-0.11,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474646702973e+18,1555347464.6702974,-0.41,-1.93,9.51,-29.5625,4.6875,-27.375,-0.0011111111111111113,0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347464913379e+18,1555347464.913379,-0.39,-1.92,9.52,-30.6875,5.0625,-25.875,-0.0011111111111111113,0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.1,0.01,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347465157301e+18,1555347465.157301,-0.42,-1.94,9.52,-30.0,4.6875,-25.875,0.0033333333333333327,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.13,-0.01,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347465402664e+18,1555347465.402664,-0.4,-1.92,9.5,-29.5625,4.25,-27.375,0.0,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.08,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474656451054e+18,1555347465.6451054,-0.4,-1.93,9.49,-29.5625,4.6875,-27.0625,0.0022222222222222227,0.0011111111111111113,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,-0.03,-0.06,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474658884605e+18,1555347465.8884604,-0.41,-1.94,9.51,-30.375,4.0,-27.375,-0.0011111111111111113,0.0011111111111111113,0.0011111111111111113,-2033.375,-1.625,11.4375,-0.1,0.01,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474661322698e+18,1555347466.13227,-0.38,-1.95,9.49,-29.25,4.25,-27.0625,0.0,-0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.09,0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474663754028e+18,1555347466.3754027,-0.41,-1.95,9.49,-30.0,4.6875,-27.5,0.0011111111111111113,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.11,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474666236099e+18,1555347466.6236098,-0.39,-1.93,9.51,-30.0,4.0,-26.25,-0.0011111111111111113,0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.11,-0.01,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347466867085e+18,1555347466.867085,-0.4,-1.94,9.51,-30.0,4.25,-26.6875,0.0022222222222222227,0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474671119496e+18,1555347467.1119497,-0.4,-1.92,9.5,-29.25,5.5,-25.875,-0.0011111111111111113,0.0,-0.0033333333333333327,14.625,-1.625,11.4375,-0.11,0.01,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474673533135e+18,1555347467.3533137,-0.42,-1.93,9.52,-30.375,4.25,-26.25,-0.0011111111111111113,0.0022222222222222227,0.0022222222222222227,14.625,-1.625,11.4375,-0.13,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474675933056e+18,1555347467.5933058,-0.41,-1.94,9.51,-30.0,4.25,-27.0625,0.0011111111111111113,0.0022222222222222227,-0.0011111111111111113,14.625,-1.625,11.4375,-0.09,0.0,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474678333706e+18,1555347467.8333707,-0.38,-1.91,9.48,-29.5625,4.0,-26.6875,-0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.13,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474680761828e+18,1555347468.0761828,-0.42,-1.92,9.53,-29.5625,4.0,-27.0625,0.0011111111111111113,-0.0011111111111111113,-0.0022222222222222227,14.625,-1.625,11.4375,-0.09,0.0,-0.06,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347468320716e+18,1555347468.3207161,-0.39,-1.91,9.48,-30.375,4.25,-27.0625,0.0,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.09,0.0,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474685651092e+18,1555347468.5651093,-0.42,-1.91,9.5,-29.5625,4.25,-27.875,0.0033333333333333327,-0.0033333333333333327,0.0,14.625,-1.625,11.4375,-0.15,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347468810115e+18,1555347468.810115,-0.43,-1.94,9.5,-29.5625,4.25,-28.25,-0.0022222222222222227,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.09,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474690556127e+18,1555347469.0556126,-0.4,-1.92,9.51,-29.25,5.0625,-27.0625,0.0011111111111111113,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.12,-0.01,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474693002278e+18,1555347469.300228,-0.41,-1.94,9.51,-30.0,4.6875,-26.6875,-0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.09,0.01,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347469544608e+18,1555347469.544608,-0.39,-1.92,9.49,-30.0,5.5,-25.875,0.0033333333333333327,-0.0011111111111111113,0.0011111111111111113,14.625,-1.625,11.4375,-0.13,0.0,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474697874235e+18,1555347469.7874234,-0.4,-1.93,9.48,-29.5625,4.6875,-26.25,-0.0011111111111111113,0.0011111111111111113,-0.0022222222222222227,14.625,-1.625,11.4375,-0.11,0.03,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.10479736328125,0.02728271484375,-0.12677001953125
1.5553474700331177e+18,1555347470.0331178,-0.39,-1.95,9.48,-29.25,4.0,-26.6875,0.0011111111111111113,0.0,0.0011111111111111113,14.625,-1.625,11.4375,-0.11,0.02,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347470276024e+18,1555347470.2760239,-0.42,-1.93,9.51,-28.875,4.6875,-27.875,0.0011111111111111113,-0.0022222222222222227,0.0,14.625,-1.625,11.4375,-0.12,0.0,-0.08,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474705202977e+18,1555347470.5202978,-0.37,-1.91,9.5,-30.0,4.25,-27.5,-0.0011111111111111113,0.0011111111111111113,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,0.0,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474707645806e+18,1555347470.7645805,-0.39,-1.93,9.5,-31.0625,4.25,-27.5,0.0011111111111111113,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.13,0.0,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.10479736328125,0.02728271484375,-0.12677001953125
1.555347471009006e+18,1555347471.009006,-0.42,-1.93,9.51,-30.0,4.6875,-27.0625,-0.0011111111111111113,0.0,0.0,14.625,-1.625,11.4375,-0.1,-0.01,-0.12,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474712559734e+18,1555347471.2559733,-0.4,-1.95,9.53,-30.375,4.25,-26.6875,0.0022222222222222227,0.0,0.0022222222222222227,14.625,-1.625,11.4375,-0.12,0.0,-0.1,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474714987625e+18,1555347471.4987626,-0.4,-1.94,9.52,-29.5625,4.6875,-27.0625,0.0,-0.0011111111111111113,0.0,14.625,-1.625,11.4375,-0.11,0.03,-0.09,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.555347471743979e+18,1555347471.743979,-0.39,-1.96,9.51,-28.5625,4.25,-28.25,0.0011111111111111113,0.0011111111111111113,-0.0011111111111111113,14.625,-1.625,11.4375,-0.12,0.0,-0.07,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
1.5553474719870845e+18,1555347471.9870844,-0.43,-1.94,9.49,-28.875,5.0625,-27.0625,0.0,-0.0011111111111111113,-0.0033333333333333327,14.625,-1.625,11.4375,-0.1,0.0,-0.11,-0.28,-1.94,9.6,0.98681640625,-0.09698486328125,0.02728271484375,-0.12677001953125
